deal_id,deal_date,customer_id,broker_id,property_id,offer_price,final_price,mortgage,loan_rate,status,close_date,channel,lead_source,notes_freeform,price_band
DEAL300189,2019-02-03,CUST103480,BRK50215,PROP201568,2701149,2670312,Yes,10.13,Closed,2019-04-04,Online Portal,Broker Referral,see email,Low
DEAL300190,2023-03-30,CUST104588,BRK50388,PROP201488,12951528,13435981,Yes,7.7,Closed,2023-04-16,Referral,Newspaper,na,High
DEAL300191,2022-02-10,CUST101885,BRK50199,PROP203753,11299350,10963597,Yes,11.34,Closed,2022-02-25,Referral,Facebook,ok,High
DEAL300192,2018-10-29,CUST102290,BRK50130,PROP204520,8519741,8990710,Yes,8.8,Closed,2018-12-28,Email Campaign,Broker Referral,urgent,High
DEAL300193,2020-03-17,CUST104560,BRK50051,PROP203198,22702510,22699596,No,,Closed,2020-05-11,Referral,Instagram,??,Luxury
DEAL300194,2019-08-10,CUST103286,BRK50470,PROP203621,9867230,10472783,Yes,9.0,Closed,2019-09-22,Walk-in,Instagram,na,High
DEAL300195,2023-02-03,CUST100836,BRK50186,PROP202051,14716066,14489276,No,8.68,Closed,2023-02-24,Cold Call,Facebook,,High
DEAL300196,2021-03-09,CUST101934,BRK50182,PROP205390,14102385,14671830,Yes,10.22,Closed,2021-04-10,Referral,Instagram,na,High
DEAL300197,2024-04-09,CUST103152,BRK50441,PROP206074,9531631,9268970,No,9.61,Closed,2024-05-03,Email Campaign,Facebook,client wants quick close,High
DEAL300198,2023-02-13,CUST103518,BRK50478,PROP205768,7569998,7241849,Yes,,Closed,2023-03-05,Cold Call,Website,ok,Mid
DEAL300199,2022-09-25,CUST100119,BRK50108,PROP204363,7185479,7386564,Yes,9.73,Closed,2022-10-11,Social Media,Newspaper,N/A,Mid
DEAL300200,2020-01-22,CUST103172,BRK50026,PROP207330,9925435,10401604,Yes,,Pending,,Email Campaign,Broker Referral,see email,High
DEAL300201,2018-04-14,CUST101853,BRK50201,PROP202170,6417929,6182739,Yes,,Cancelled,,Social Media,Billboard,??,Mid
DEAL300202,2024-10-18,CUST102047,BRK50214,PROP206484,6161294,6479881,Yes,7.08,Pending,,Cold Call,Google Ads,urgent,Mid
DEAL300203,2018-10-25,CUST101791,BRK50428,PROP201297,12391452,11845126,Yes,10.76,Pending,,Cold Call,Billboard,see email,High
DEAL300204,2023-09-30,CUST101867,BRK50171,PROP200091,6799613,6989796,Yes,9.89,Pending,,Walk-in,Instagram,client wants quick close,Mid
DEAL300205,2020-04-11,CUST101434,BRK50321,PROP202982,4775790,4864924,Yes,10.55,Closed,2020-05-03,Online Portal,Billboard,N/A,Mid
DEAL300206,2022-04-29,CUST101000,BRK50445,PROP207336,5328088,5340807,Yes,9.13,Closed,2022-06-08,Referral,Billboard,ok,Mid
DEAL300207,2023-12-16,CUST101200,BRK50031,PROP205691,10303066,10665049,No,11.21,Cancelled,,Online Portal,Instagram,,High
DEAL300208,2025-01-28,CUST103155,BRK50462,PROP200720,9971077,10396627,Yes,9.26,Pending,,Referral,Newspaper,client wants quick close,High
DEAL300209,2020-06-28,CUST102307,BRK50348,PROP203219,4243736,4106642,Yes,8.83,Pending,,Cold Call,Billboard,urgent,Mid
DEAL300210,2020-06-23,CUST103946,BRK50312,PROP204078,5967717,6135566,Yes,7.07,Closed,2020-09-16,Online Portal,Facebook,see email,Mid
DEAL300211,2023-03-06,CUST103991,BRK50298,PROP205784,13358032,13798241,No,11.28,Pending,,Walk-in,Newspaper,na,High
DEAL300212,2018-12-27,CUST100296,BRK50444,PROP207123,1383998,1398499,Yes,10.61,Pending,,Referral,Facebook,??,Low
DEAL300213,2019-06-10,CUST101425,BRK50169,PROP204486,12900694,13317623,Yes,7.35,Closed,2019-08-23,Social Media,Facebook,N/A,High
DEAL300214,2019-03-26,CUST100002,BRK50390,PROP207283,5484195,5883767,Yes,8.86,Pending,,Referral,Newspaper,ok,Mid
DEAL300215,2020-10-20,CUST101225,BRK50460,PROP205882,4935322,,Yes,9.38,Closed,2020-12-15,Email Campaign,Instagram,urgent,
DEAL300216,2022-12-25,CUST101196,BRK50440,PROP207221,10551466,10654121,Yes,10.22,Closed,2023-03-14,Referral,Google Ads,urgent,High
DEAL300217,2020-04-23,CUST100373,BRK50196,PROP202441,9869946,9461757,Yes,,Closed,2020-06-07,Cold Call,Website,N/A,High
DEAL300218,2019-11-23,CUST101968,BRK50227,PROP203390,12741729,13214028,No,8.48,Closed,2020-02-19,Cold Call,Broker Referral,see email,High
DEAL300219,2018-11-18,CUST104740,BRK50488,PROP203786,12258326,12950197,Yes,9.68,Cancelled,,Cold Call,Instagram,,High
DEAL300220,2024-12-12,CUST102430,BRK50486,PROP204197,12232278,12291987,No,9.17,Pending,,Referral,Facebook,N/A,High
DEAL300221,2018-07-22,CUST101209,BRK50001,PROP204273,7122788,7118799,No,11.02,Closed,2018-10-15,Online Portal,Website,see email,Mid
DEAL300222,2025-04-26,CUST104347,BRK50137,PROP207409,8247372,8003082,No,9.12,Cancelled,,Online Portal,Facebook,ok,High
DEAL300223,2022-02-28,CUST100636,BRK50399,PROP204506,3098261,3339705,Yes,9.84,Closed,2022-03-28,Social Media,Instagram,urgent,Mid
DEAL300224,2022-03-31,CUST101992,BRK50055,PROP206553,8893067,8799596,No,10.26,Cancelled,,Referral,Facebook,client wants quick close,High
DEAL300225,2023-11-19,CUST103651,BRK50373,PROP207222,12742407,12707553,No,9.26,Pending,,Email Campaign,Billboard,ok,High
DEAL300226,2024-10-27,CUST102188,BRK50342,PROP204126,13674021,14705005,No,11.23,Closed,2024-11-14,Social Media,Facebook,client wants quick close,High
DEAL300227,2025-05-10,CUST104553,BRK50222,PROP206823,11717307,12469798,Yes,11.12,Closed,2025-06-27,Cold Call,Broker Referral,see email,High
DEAL300228,2020-11-05,CUST100308,BRK50463,PROP202964,6339072,6503619,No,7.56,Closed,2021-01-18,Email Campaign,Newspaper,na,Mid
DEAL300229,2022-02-03,CUST100428,BRK50352,PROP207989,1394512,1340212,Yes,10.5,Closed,2022-04-20,Walk-in,Facebook,na,Low
DEAL300230,2025-04-29,CUST101790,BRK50400,PROP206424,10217165,9797933,Yes,11.36,Closed,2025-05-29,Email Campaign,Facebook,N/A,High
DEAL300231,2025-01-03,CUST101338,BRK50389,PROP204930,9152770,9661565,Yes,,Pending,,Cold Call,Facebook,na,High
DEAL300232,2020-10-08,CUST101393,BRK50354,PROP202139,4297858,4370758,Yes,10.23,Closed,2020-11-30,Cold Call,Broker Referral,urgent,Mid
DEAL300233,2021-05-02,CUST103025,BRK50197,PROP204580,5155076,5502268,Yes,7.88,Closed,2021-06-01,Online Portal,Billboard,na,Mid
DEAL300234,2024-05-02,CUST103887,BRK50163,PROP200598,18069249,18621947,Yes,9.99,Closed,2024-07-15,Referral,Instagram,??,Luxury
DEAL300235,2023-09-06,CUST102131,BRK50047,PROP200315,9651742,9653935,Yes,7.75,Pending,,Walk-in,Facebook,see email,High
DEAL300236,2022-09-09,CUST100997,BRK50400,PROP206244,7280102,,Yes,9.25,Closed,2022-12-03,Social Media,Billboard,N/A,
DEAL300237,2020-11-23,CUST103318,BRK50066,PROP202733,8376970,8314283,Yes,7.66,Cancelled,,Walk-in,Newspaper,client wants quick close,High
DEAL300238,2024-01-21,CUST103995,BRK50051,PROP202158,5147197,,Yes,10.29,Closed,2024-03-03,Walk-in,Google Ads,ok,
DEAL300239,2022-07-09,CUST103824,BRK50253,PROP206013,5891204,5667392,Yes,7.25,Cancelled,,Referral,Broker Referral,see email,Mid
DEAL300240,2019-04-16,CUST104996,BRK50056,PROP205001,9612930,9594621,Yes,7.77,Closed,2019-05-12,Social Media,Billboard,na,High
DEAL300241,2024-06-26,CUST100935,BRK50025,PROP205781,7658104,7811062,Yes,10.15,Closed,2024-09-07,Walk-in,Instagram,N/A,Mid
DEAL300242,2024-09-07,CUST102286,BRK50285,PROP203299,3567905,3410283,Yes,10.1,Cancelled,,Walk-in,Website,client wants quick close,Mid
DEAL300243,2025-05-22,CUST104712,BRK50204,PROP205001,9987341,10158923,Yes,7.89,Closed,2025-06-27,Email Campaign,Instagram,N/A,High
DEAL300244,2018-09-18,CUST104555,BRK50483,PROP204965,8345957,8568543,Yes,11.36,Closed,2018-11-18,Online Portal,Billboard,see email,High
DEAL300245,2025-07-18,CUST104719,BRK50180,PROP203055,6749228,6726306,No,9.48,Pending,,Social Media,Newspaper,ok,Mid
DEAL300246,2023-09-07,CUST104157,BRK50257,PROP201356,12547514,12988353,Yes,11.12,Closed,2023-10-12,Online Portal,Website,na,High
DEAL300247,2020-04-28,CUST101806,BRK50319,PROP205508,10809656,11086595,Yes,9.06,Closed,2020-05-08,Social Media,Broker Referral,N/A,High
DEAL300248,2019-03-26,CUST103389,BRK50345,PROP200520,6217570,6315827,Yes,7.64,Closed,2019-06-23,Online Portal,Billboard,??,Mid
DEAL300249,2023-08-22,CUST100005,BRK50005,PROP202824,1566627,1551492,No,9.38,Closed,2023-10-27,Cold Call,Instagram,client wants quick close,Low
DEAL300250,2018-05-27,CUST101331,BRK50001,PROP201424,12238139,13181718,No,9.43,Pending,,Email Campaign,Instagram,urgent,High
DEAL300251,2023-08-14,CUST104510,BRK50070,PROP206828,9801662,9488166,Yes,11.01,Closed,2023-11-04,Walk-in,Facebook,N/A,High
DEAL300252,2018-03-30,CUST100740,BRK50454,PROP204691,11968066,11976406,Yes,8.27,Closed,2018-04-12,Referral,Google Ads,ok,High
DEAL300253,2019-02-17,CUST102045,BRK50079,PROP204258,9149569,9122728,Yes,,Closed,2019-04-15,Social Media,Facebook,na,High
DEAL300254,2025-03-15,CUST104954,BRK50326,PROP201768,5703790,5815858,Yes,9.96,Closed,2025-05-18,Email Campaign,Google Ads,ok,Mid
DEAL300255,2018-05-06,CUST102938,BRK50350,PROP205546,6389376,6368616,No,10.74,Closed,2018-07-17,Online Portal,Newspaper,na,Mid
DEAL300256,2023-09-04,CUST103586,BRK50204,PROP201065,17143027,17921986,Yes,9.18,Closed,2023-10-15,Social Media,Broker Referral,,Luxury
DEAL300257,2020-12-14,CUST104113,BRK50438,PROP202439,10798089,10574644,Yes,,Cancelled,,Email Campaign,Broker Referral,na,High
DEAL300258,2025-08-04,CUST101179,BRK50160,PROP202930,6020775,6236490,Yes,10.85,Cancelled,,Cold Call,Website,client wants quick close,Mid
DEAL300259,2022-09-07,CUST102380,BRK50159,PROP200922,15915934,16637398,Yes,9.5,Closed,2022-10-07,Online Portal,Website,na,Luxury
DEAL300260,2023-06-20,CUST103979,BRK50095,PROP207511,4966614,4798447,Yes,,Closed,2023-08-07,Walk-in,Google Ads,,Mid
DEAL300261,2024-07-21,CUST101632,BRK50250,PROP206350,12699148,12570665,Yes,11.49,Pending,,Social Media,Website,,High
DEAL300262,2021-12-11,CUST102334,BRK50225,PROP203171,12922711,13723797,Yes,11.36,Closed,2022-03-09,Cold Call,Newspaper,client wants quick close,High
DEAL300263,2018-11-08,CUST100097,BRK50170,PROP201175,8371346,9035398,Yes,,Cancelled,,Walk-in,Newspaper,,High
DEAL300264,2024-12-05,CUST101966,BRK50144,PROP205428,1366959,1438591,Yes,8.67,Closed,2025-02-19,Social Media,Website,client wants quick close,Low
DEAL300265,2021-08-24,CUST103264,BRK50287,PROP200768,7123227,7396769,Yes,,Pending,,Cold Call,Google Ads,N/A,Mid
DEAL300266,2023-06-15,CUST104602,BRK50045,PROP201541,13503130,12902484,Yes,10.72,Closed,2023-08-04,Referral,Google Ads,urgent,High
DEAL300267,2024-07-01,CUST104477,BRK50123,PROP200378,10345095,10784775,No,8.99,Pending,,Email Campaign,Website,see email,High
DEAL300268,2018-02-12,CUST100753,BRK50425,PROP206503,7830009,8058637,Yes,7.15,Closed,2018-03-18,Referral,Google Ads,N/A,High
DEAL300269,2024-12-20,CUST103565,BRK50163,PROP206597,13729214,13752699,No,9.07,Closed,2025-01-21,Walk-in,Billboard,client wants quick close,High
DEAL300270,2025-02-03,CUST100241,BRK50476,PROP203981,15004034,14556162,Yes,9.7,Pending,,Walk-in,Billboard,N/A,High
DEAL300271,2023-01-18,CUST102660,BRK50031,PROP206429,14407367,15291261,Yes,7.46,Cancelled,,Cold Call,Facebook,,Luxury
DEAL300272,2019-09-14,CUST101853,BRK50259,PROP205218,10834156,10414792,Yes,8.52,Closed,2019-10-19,Walk-in,Billboard,ok,High
DEAL300273,2018-09-07,CUST101961,BRK50353,PROP205571,14874373,16008760,No,10.86,Pending,,Online Portal,Broker Referral,see email,Luxury
DEAL300274,2024-02-21,CUST101585,BRK50118,PROP206782,9431542,10121132,Yes,10.82,Cancelled,,Social Media,Facebook,N/A,High
DEAL300275,2018-12-21,CUST103513,BRK50315,PROP201165,4655792,4747660,Yes,11.18,Closed,2019-01-03,Online Portal,Broker Referral,client wants quick close,Mid
DEAL300276,2023-12-10,CUST100006,BRK50205,PROP205224,6119660,6324936,No,10.14,Cancelled,,Social Media,Billboard,see email,Mid
DEAL300277,2020-06-17,CUST100659,BRK50431,PROP202519,8909048,8605419,No,8.2,Closed,2020-08-04,Cold Call,Facebook,N/A,High
DEAL300278,2025-01-08,CUST102886,BRK50137,PROP205723,5997351,5797509,Yes,9.23,Closed,2025-03-11,Social Media,Website,??,Mid
DEAL300279,2018-08-30,CUST104921,BRK50452,PROP204611,13152184,13687394,No,9.83,Cancelled,,Email Campaign,Google Ads,na,High
DEAL300280,2025-05-20,CUST101404,BRK50153,PROP202806,5847213,5738045,Yes,,Pending,,Online Portal,Instagram,,Mid
DEAL300281,2022-08-12,CUST101543,BRK50499,PROP204247,6685207,6908340,Yes,8.16,Closed,2022-09-12,Referral,Google Ads,urgent,Mid
DEAL300282,2024-02-07,CUST100722,BRK50458,PROP204070,11096002,11085912,No,10.99,Pending,,Social Media,Instagram,urgent,High
DEAL300283,2020-01-03,CUST103066,BRK50304,PROP205484,7093879,6801824,No,9.88,Closed,2020-03-15,Online Portal,Instagram,see email,Mid
DEAL300284,2020-02-07,CUST100318,BRK50470,PROP200286,4461148,,No,10.75,Closed,2020-03-03,Walk-in,Newspaper,urgent,
DEAL300285,2021-06-17,CUST102535,BRK50400,PROP202111,2150652,2151240,Yes,8.9,Pending,,Social Media,Billboard,na,Low
DEAL300286,2019-02-27,CUST103352,BRK50252,PROP203811,7688995,7488281,Yes,11.34,Closed,2019-03-17,Online Portal,Newspaper,urgent,Mid
DEAL300287,2022-07-18,CUST102677,BRK50261,PROP205902,9011587,9011861,Yes,10.67,Pending,,Walk-in,Google Ads,urgent,High
DEAL300288,2021-01-11,CUST104824,BRK50285,PROP204085,10660046,10778628,No,9.08,Pending,,Cold Call,Newspaper,N/A,High
DEAL300289,2018-01-30,CUST101697,BRK50465,PROP206838,13282523,14020857,No,10.54,Closed,2018-03-06,Walk-in,Billboard,ok,High
DEAL300290,2022-01-03,CUST100932,BRK50389,PROP205079,8394267,8718095,Yes,10.36,Closed,2022-03-11,Referral,Website,ok,High
DEAL300291,2024-08-06,CUST104509,BRK50440,PROP207454,7533222,7534869,No,,Cancelled,,Walk-in,Google Ads,,Mid
DEAL300292,2020-10-30,CUST104439,BRK50202,PROP207270,5611773,5802321,Yes,,Closed,2020-11-30,Online Portal,Google Ads,na,Mid
DEAL300293,2024-01-19,CUST104906,BRK50111,PROP200625,1497320,1518879,Yes,10.99,Closed,2024-01-31,Social Media,Website,N/A,Low
DEAL300294,2019-10-22,CUST103037,BRK50458,PROP200270,12060959,11989201,Yes,7.5,Pending,,Cold Call,Website,N/A,High
DEAL300295,2018-12-13,CUST103150,BRK50125,PROP203010,14474142,15000056,No,,Pending,,Email Campaign,Newspaper,urgent,Luxury
DEAL300296,2023-09-23,CUST100656,BRK50029,PROP203444,15395432,15390587,Yes,7.25,Cancelled,,Email Campaign,Broker Referral,client wants quick close,Luxury
DEAL300297,2020-11-05,CUST100428,BRK50499,PROP206469,10866498,11056402,Yes,9.12,Pending,,Cold Call,Website,urgent,High
DEAL300298,2024-02-03,CUST100250,BRK50114,PROP203759,2963372,3117945,Yes,9.37,Closed,2024-04-22,Walk-in,Broker Referral,urgent,Mid
DEAL300299,2018-06-27,CUST100221,BRK50398,PROP203196,8856621,9556086,Yes,11.43,Closed,2018-09-21,Walk-in,Billboard,na,High
DEAL300300,2021-01-21,CUST104144,BRK50317,PROP201823,10565172,,Yes,11.2,Closed,2021-02-22,Cold Call,Facebook,na,
DEAL300301,2020-11-15,CUST102620,BRK50090,PROP203312,7944796,8194320,No,7.06,Cancelled,,Online Portal,Newspaper,see email,High
DEAL300302,2018-11-30,CUST104149,BRK50288,PROP200178,11866472,12292094,Yes,,Pending,,Email Campaign,Facebook,see email,High
DEAL300303,2022-06-04,CUST101653,BRK50065,PROP204356,7635504,7387821,Yes,7.57,Pending,,Social Media,Website,,Mid
DEAL300304,2018-10-07,CUST104094,BRK50072,PROP202036,9470929,9414955,Yes,9.53,Closed,2018-11-02,Social Media,Website,,High
DEAL300305,2024-05-28,CUST103118,BRK50267,PROP202793,4773406,4956069,No,7.02,Pending,,Walk-in,Facebook,ok,Mid
DEAL300306,2018-10-01,CUST102692,BRK50058,PROP203340,5067028,5461800,Yes,,Closed,2018-12-24,Email Campaign,Broker Referral,na,Mid
DEAL300307,2025-01-09,CUST102817,BRK50160,PROP201521,13566526,13592167,Yes,10.75,Cancelled,,Social Media,Broker Referral,see email,High
DEAL300308,2021-03-08,CUST103385,BRK50024,PROP205351,7450294,7695546,No,8.88,Closed,2021-04-09,Referral,Google Ads,ok,Mid
DEAL300309,2018-04-30,CUST102116,BRK50277,PROP203921,14781517,15845380,Yes,7.05,Closed,2018-05-16,Social Media,Billboard,client wants quick close,Luxury
DEAL300310,2020-07-26,CUST101395,BRK50252,PROP206790,12960417,13393908,No,7.0,Closed,2020-08-07,Email Campaign,Google Ads,N/A,High
DEAL300311,2020-01-05,CUST103590,BRK50482,PROP205390,13133440,13186884,Yes,,Closed,2020-03-04,Walk-in,Newspaper,urgent,High
DEAL300312,2018-07-22,CUST103703,BRK50374,PROP204324,1983087,2105403,Yes,,Closed,2018-08-09,Email Campaign,Facebook,client wants quick close,Low
DEAL300313,2024-12-04,CUST103100,BRK50349,PROP201686,8259867,8320450,Yes,,Closed,2025-01-03,Online Portal,Broker Referral,,High
DEAL300314,2021-10-28,CUST104765,BRK50475,PROP202017,10305393,11006233,Yes,11.17,Closed,2021-12-06,Walk-in,Google Ads,N/A,High
DEAL300315,2019-11-01,CUST104219,BRK50016,PROP203000,9000631,9082129,Yes,,Closed,2019-11-13,Referral,Website,see email,High
DEAL300316,2022-08-21,CUST101502,BRK50464,PROP204257,12479047,12998392,Yes,7.38,Closed,2022-08-31,Online Portal,Website,see email,High
DEAL300317,2025-09-01,CUST104231,BRK50038,PROP201732,11052237,10663971,Yes,7.55,Cancelled,,Online Portal,Broker Referral,??,High
DEAL300318,2020-03-10,CUST103950,BRK50418,PROP207562,8820573,8636249,Yes,10.6,Closed,2020-04-24,Email Campaign,Website,ok,High
DEAL300319,2024-05-17,CUST103252,BRK50122,PROP201932,7773913,7829247,Yes,9.77,Pending,,Referral,Instagram,,Mid
DEAL300320,2021-06-20,CUST101740,BRK50130,PROP200867,10918223,10515484,Yes,7.06,Closed,2021-07-04,Cold Call,Instagram,na,High
DEAL300321,2019-02-24,CUST100272,BRK50080,PROP201090,13210967,13486493,Yes,7.38,Closed,2019-04-16,Email Campaign,Website,na,High
DEAL300322,2019-10-20,CUST101181,BRK50103,PROP205806,14564258,15357117,Yes,9.71,Cancelled,,Cold Call,Broker Referral,urgent,Luxury
DEAL300323,2020-02-02,CUST104035,BRK50216,PROP200819,6485239,6390176,No,,Closed,2020-04-11,Online Portal,Billboard,urgent,Mid
DEAL300324,2023-11-18,CUST100339,BRK50244,PROP202148,3668751,3565570,No,10.99,Closed,2023-12-06,Online Portal,Instagram,??,Mid
DEAL300325,2024-09-12,CUST101894,BRK50201,PROP207909,16053151,16808431,Yes,,Closed,2024-10-12,Referral,Billboard,see email,Luxury
DEAL300326,2023-05-05,CUST104303,BRK50035,PROP206719,4033914,3946362,Yes,,Closed,2023-07-27,Email Campaign,Broker Referral,urgent,Mid
DEAL300327,2021-07-11,CUST104192,BRK50179,PROP203211,6300263,6740118,Yes,11.41,Pending,,Cold Call,Billboard,client wants quick close,Mid
DEAL300328,2019-11-16,CUST102016,BRK50161,PROP204248,7835731,8092511,Yes,,Pending,,Walk-in,Google Ads,??,High
DEAL300329,2019-12-07,CUST104193,BRK50129,PROP207496,5440750,5421937,Yes,10.96,Closed,2020-02-18,Online Portal,Broker Referral,ok,Mid
DEAL300330,2021-05-14,CUST101811,BRK50376,PROP206764,11991804,12019815,No,7.78,Closed,2021-06-12,Social Media,Google Ads,na,High
DEAL300331,2019-09-16,CUST101456,BRK50087,PROP202025,6904735,7216998,Yes,9.79,Pending,,Social Media,Newspaper,see email,Mid
DEAL300332,2018-12-02,CUST100784,BRK50019,PROP205020,3809598,3812107,Yes,8.9,Closed,2019-01-22,Email Campaign,Broker Referral,urgent,Mid
DEAL300333,2023-02-19,CUST104742,BRK50362,PROP203409,10635718,11294185,No,10.43,Cancelled,,Referral,Broker Referral,client wants quick close,High
DEAL300334,2020-10-13,CUST101460,BRK50186,PROP206188,5884648,6007295,Yes,7.51,Closed,2020-12-09,Cold Call,Website,see email,Mid
DEAL300335,2024-02-15,CUST103622,BRK50272,PROP201938,10746889,10823080,No,8.64,Closed,2024-05-06,Online Portal,Billboard,see email,High
DEAL300336,2023-01-03,CUST102737,BRK50117,PROP204465,9634023,10154588,Yes,,Cancelled,,Email Campaign,Google Ads,ok,High
DEAL300337,2021-05-03,CUST102945,BRK50022,PROP204704,5113787,5338888,No,10.42,Closed,2021-05-27,Email Campaign,Google Ads,,Mid
DEAL300338,2018-01-12,CUST104238,BRK50369,PROP206758,6688193,7122443,No,7.91,Pending,,Email Campaign,Google Ads,??,Mid
DEAL300339,2025-04-04,CUST104137,BRK50498,PROP204306,6598227,7092890,Yes,10.55,Closed,2025-06-13,Cold Call,Facebook,see email,Mid
DEAL300340,2019-03-05,CUST102450,BRK50243,PROP201114,2629280,2748035,Yes,10.0,Pending,,Email Campaign,Facebook,na,Low
DEAL300341,2024-10-04,CUST100218,BRK50179,PROP206780,9511269,9995857,Yes,10.82,Closed,2024-11-20,Walk-in,Website,see email,High
DEAL300342,2023-04-05,CUST100880,BRK50456,PROP207925,2469572,2430961,Yes,10.85,Closed,2023-06-12,Referral,Instagram,urgent,Low
DEAL300343,2019-09-04,CUST102108,BRK50445,PROP203210,9295738,9940599,Yes,7.49,Closed,2019-11-27,Walk-in,Newspaper,urgent,High
DEAL300344,2021-09-08,CUST100295,BRK50298,PROP201797,11275236,11007197,Yes,8.27,Closed,2021-10-05,Referral,Facebook,N/A,High
DEAL300345,2020-11-10,CUST102472,BRK50330,PROP204701,8490613,8945656,Yes,10.07,Closed,2021-01-11,Cold Call,Instagram,see email,High
DEAL300346,2023-11-30,CUST100784,BRK50187,PROP207372,4696960,4563678,No,7.35,Closed,2024-01-19,Email Campaign,Broker Referral,N/A,Mid
DEAL300347,2023-12-06,CUST103764,BRK50468,PROP204662,6508181,6688035,Yes,,Closed,2023-12-24,Email Campaign,Facebook,,Mid
DEAL300348,2023-04-01,CUST100899,BRK50301,PROP204136,7739755,7479536,Yes,10.01,Pending,,Online Portal,Newspaper,see email,Mid
DEAL300349,2018-09-12,CUST103807,BRK50492,PROP201782,6277627,6251113,Yes,9.24,Closed,2018-12-05,Email Campaign,Newspaper,see email,Mid
DEAL300350,2019-02-08,CUST104967,BRK50362,PROP205623,5474938,5252522,Yes,10.22,Cancelled,,Cold Call,Newspaper,,Mid
DEAL300351,2024-09-27,CUST102646,BRK50473,PROP202842,7420461,7576232,Yes,9.19,Closed,2024-12-13,Walk-in,Instagram,urgent,Mid
DEAL300352,2025-05-16,CUST101723,BRK50298,PROP200480,6526869,6943394,Yes,7.93,Pending,,Social Media,Facebook,client wants quick close,Mid
DEAL300353,2018-10-01,CUST102342,BRK50101,PROP203542,5096780,5420437,Yes,,Closed,2018-11-25,Cold Call,Google Ads,??,Mid
