property_id,age_years,condition,hoa_fee,energy_rating,school_score,walk_score,amenity_CCTV,amenity_Club House,amenity_Garden,amenity_Gym,amenity_Intercom,amenity_Lift,amenity_Parking,amenity_Play Area,amenity_Pool,amenity_Power Backup,amenity_Security,amenity_Wifi
PROP200263,36.0,Good,4446.0,D,46.0,60.0,0,0,1,0,0,1,0,0,0,0,0,0
PROP200264,39.0,New,1183.0,D,70.0,56.0,0,0,0,0,0,0,1,0,1,0,0,0
PROP200265,14.0,New,4552.0,D,63.0,35.0,1,1,0,0,0,0,1,0,0,0,0,0
PROP200266,5.0,Old,1102.0,F,82.0,46.0,0,1,0,0,0,1,0,0,0,1,1,0
PROP200267,8.0,Needs Renovation,4145.0,E,,47.0,1,1,1,0,0,0,1,0,0,1,0,0
PROP200268,38.0,New,1502.0,A,43.0,44.0,0,1,0,0,0,0,1,1,1,0,1,0
PROP200269,16.0,Old,2411.0,A,83.0,45.0,0,1,0,0,0,0,0,0,0,1,1,1
PROP200270,4.0,New,2216.0,A,89.0,51.0,0,1,1,1,0,1,0,0,0,1,0,0
PROP200271,17.0,Needs Renovation,1486.0,D,48.0,96.0,0,0,1,0,0,0,0,0,1,0,1,0
PROP200272,1.0,Good,5372.0,C,95.0,40.0,1,1,0,0,1,1,0,0,0,0,1,0
PROP200273,10.0,Needs Renovation,1734.0,C,73.0,79.0,0,0,1,0,0,0,0,0,0,1,0,1
PROP200274,26.0,Good,2244.0,F,73.0,54.0,1,0,1,0,1,1,1,0,0,0,0,0
PROP200275,10.0,Good,3230.0,D,89.0,60.0,1,0,1,0,0,0,1,0,0,1,1,0
PROP200276,6.0,Needs Renovation,1149.0,A,54.0,56.0,0,0,0,0,1,0,0,0,1,1,0,0
PROP200277,27.0,Old,3523.0,F,59.0,96.0,0,0,1,0,0,1,0,0,1,0,1,0
PROP200278,0.0,Old,2195.0,E,44.0,85.0,0,0,0,0,0,0,0,1,1,0,0,0
PROP200279,39.0,Good,2480.0,D,91.0,97.0,1,0,0,0,0,0,0,1,1,0,0,1
PROP200280,,Good,1985.0,F,83.0,52.0,0,0,0,0,0,1,1,0,0,0,0,1
PROP200281,35.0,Good,2253.0,B,,87.0,0,1,0,0,0,1,0,0,1,1,0,0
PROP200282,37.0,New,2351.0,B,79.0,44.0,1,0,0,0,0,1,1,0,0,0,0,0
PROP200283,15.0,Old,200.0,C,68.0,,0,0,1,0,1,0,0,0,0,0,1,0
PROP200284,38.0,Old,1813.0,D,80.0,49.0,0,0,0,0,0,1,0,0,0,0,0,1
PROP200285,12.0,Old,3435.0,B,95.0,75.0,0,1,1,1,1,0,0,0,0,0,0,0
PROP200286,20.0,New,1845.0,E,41.0,44.0,1,1,0,0,0,1,0,0,1,1,0,0
PROP200287,27.0,New,2213.0,F,81.0,96.0,1,0,1,0,0,0,1,1,0,1,0,0
PROP200288,39.0,Needs Renovation,2497.0,B,98.0,55.0,0,0,0,0,1,0,0,0,1,1,0,1
PROP200289,19.0,Old,1046.0,B,83.0,50.0,1,0,0,0,0,0,0,0,0,0,1,0
PROP200290,21.0,New,3744.0,C,75.0,45.0,0,1,0,0,0,0,0,0,0,1,0,1
PROP200291,38.0,Needs Renovation,4057.0,D,43.0,39.0,0,1,1,0,0,0,1,0,0,0,1,1
PROP200292,29.0,New,2064.0,A,47.0,96.0,0,0,0,0,1,0,0,0,1,1,1,0
PROP200293,23.0,Good,1885.0,F,68.0,54.0,0,0,0,0,1,1,1,0,0,1,0,1
PROP200294,4.0,Old,0.0,F,88.0,60.0,0,0,0,0,1,0,0,0,0,1,0,0
PROP200295,6.0,Old,728.0,A,98.0,90.0,1,0,0,0,0,0,0,0,1,0,0,1
PROP200296,17.0,Good,3593.0,F,57.0,45.0,0,0,0,1,0,0,0,1,0,0,0,0
PROP200297,20.0,Needs Renovation,1096.0,B,87.0,44.0,0,0,0,1,0,1,0,1,0,0,0,1
PROP200298,36.0,Old,5174.0,B,55.0,58.0,1,0,0,0,0,0,0,0,0,0,1,0
PROP200299,39.0,Old,1828.0,E,45.0,40.0,0,0,0,0,1,0,0,0,0,0,1,0
PROP200300,,Needs Renovation,3887.0,F,78.0,51.0,0,1,0,1,0,1,0,0,0,0,0,0
PROP200301,37.0,Old,4780.0,E,59.0,99.0,0,0,0,1,0,0,0,1,0,0,0,0
PROP200302,32.0,Old,2136.0,C,72.0,75.0,1,1,0,1,1,0,0,0,0,0,0,0
PROP200303,,Old,2809.0,A,,85.0,1,0,0,0,0,0,1,0,0,0,1,0
PROP200304,,New,2166.0,D,70.0,76.0,1,1,0,1,0,0,0,0,0,0,1,0
PROP200305,14.0,Needs Renovation,1654.0,A,96.0,57.0,0,0,0,1,1,0,0,1,1,0,0,0
PROP200306,28.0,Old,1900.0,C,90.0,41.0,0,0,0,0,0,0,0,0,0,0,1,1
PROP200307,28.0,Old,1828.0,E,71.0,31.0,0,1,0,0,0,0,0,0,1,1,0,0
PROP200308,36.0,Old,2480.0,E,91.0,92.0,0,0,0,1,0,1,0,0,1,0,0,1
PROP200309,35.0,New,1310.0,B,85.0,61.0,0,0,0,0,0,0,1,0,0,1,1,0
PROP200310,16.0,Good,2885.0,B,41.0,,1,0,0,1,1,0,1,1,0,0,0,0
PROP200311,3.0,Needs Renovation,2174.0,B,80.0,65.0,1,0,0,1,1,0,0,0,0,0,0,0
PROP200312,,Needs Renovation,3831.0,D,48.0,88.0,0,1,1,0,0,0,0,0,0,0,0,0
PROP200313,30.0,New,1718.0,A,70.0,50.0,0,1,1,0,1,0,1,0,0,0,1,0
PROP200314,24.0,Old,3487.0,C,74.0,,0,1,0,0,1,0,1,0,0,0,1,0
PROP200315,17.0,Old,2364.0,A,83.0,55.0,1,1,1,0,0,0,0,0,0,0,0,0
PROP200316,16.0,Old,2572.0,D,40.0,52.0,0,0,0,1,0,0,0,0,1,0,0,0
PROP200317,9.0,Good,1090.0,E,62.0,89.0,1,0,1,0,0,0,1,0,1,0,0,1
PROP200318,33.0,Old,3435.0,C,69.0,72.0,0,1,0,1,0,0,1,0,1,0,0,0
PROP200319,32.0,Old,2235.0,E,43.0,92.0,0,0,0,0,0,0,1,0,0,1,0,0
PROP200320,37.0,Needs Renovation,3038.0,F,86.0,,0,0,1,1,1,0,0,1,1,0,0,0
PROP200321,25.0,New,2555.0,F,88.0,47.0,0,1,0,0,0,1,0,1,0,0,0,0
PROP200322,38.0,New,1564.0,F,41.0,62.0,0,1,0,0,0,0,0,0,1,1,0,0
PROP200323,26.0,Needs Renovation,3504.0,B,89.0,97.0,0,1,1,0,0,1,0,0,0,0,0,0
PROP200324,23.0,Good,4730.0,C,49.0,47.0,1,0,0,0,1,0,0,0,1,1,0,0
PROP200325,10.0,New,4634.0,F,77.0,31.0,0,0,0,0,0,0,0,0,1,0,0,1
PROP200326,,Good,1782.0,A,76.0,65.0,0,0,0,0,0,0,0,1,0,0,0,1
PROP200327,17.0,Good,644.0,D,71.0,76.0,1,1,0,0,0,0,0,0,1,0,0,0
PROP200328,11.0,Old,2832.0,D,97.0,,1,0,0,0,0,0,1,1,1,0,1,0
PROP200329,1.0,Good,4415.0,C,79.0,54.0,0,0,1,0,1,1,0,0,0,0,0,0
PROP200330,11.0,Good,1800.0,A,44.0,33.0,1,0,0,0,0,0,0,0,0,0,1,0
PROP200331,4.0,New,2693.0,D,54.0,38.0,1,0,1,0,0,0,0,0,0,0,0,0
PROP200332,28.0,Good,3008.0,D,83.0,48.0,1,1,0,0,1,0,0,0,0,1,0,0
PROP200333,21.0,Good,2480.0,A,62.0,59.0,0,1,0,0,0,1,0,1,1,0,1,0
PROP200334,30.0,Old,2300.0,E,68.0,76.0,0,1,0,0,0,0,0,0,0,0,0,1
PROP200335,27.0,New,3616.0,C,73.0,33.0,0,1,0,1,0,0,1,1,0,0,1,0
PROP200336,17.0,Good,1934.0,D,70.0,38.0,0,1,0,0,0,0,0,1,0,0,0,0
PROP200337,38.0,Old,2109.0,E,76.0,97.0,0,1,0,1,0,0,1,0,0,0,0,0
PROP200338,2.0,Old,1492.0,A,67.0,89.0,0,0,0,1,0,0,0,1,1,0,1,0
PROP200339,35.0,New,2013.0,E,53.0,88.0,0,0,0,0,0,1,0,0,0,0,1,0
PROP200340,,Needs Renovation,1071.0,A,46.0,34.0,0,1,0,1,0,1,0,0,1,0,0,1
PROP200341,16.0,Needs Renovation,2212.0,D,69.0,55.0,0,0,1,0,0,0,1,0,0,0,0,0
PROP200342,24.0,Good,2925.0,C,73.0,30.0,0,1,0,1,0,1,0,0,0,0,0,1
PROP200343,1.0,Needs Renovation,4327.0,B,97.0,93.0,0,0,0,0,0,0,0,0,1,0,1,0
PROP200344,,Needs Renovation,2930.0,F,88.0,81.0,0,0,1,0,1,0,0,1,0,0,0,0
PROP200345,15.0,Needs Renovation,4349.0,D,45.0,50.0,0,0,0,0,0,1,0,1,0,0,0,1
PROP200346,20.0,New,2938.0,B,40.0,92.0,0,0,0,0,0,0,1,0,0,0,1,0
PROP200347,11.0,Needs Renovation,2610.0,D,42.0,67.0,0,0,0,0,1,0,0,1,0,0,0,0
PROP200348,,Needs Renovation,0.0,C,40.0,91.0,0,0,0,0,0,0,1,0,0,0,1,0
PROP200349,35.0,Old,3097.0,F,84.0,94.0,1,1,0,1,0,0,0,1,0,1,0,0
PROP200350,22.0,Needs Renovation,2264.0,C,41.0,40.0,0,0,1,0,1,0,0,0,1,0,0,0
PROP200351,22.0,New,1009.0,E,66.0,92.0,1,0,0,0,0,1,0,1,0,0,1,1
PROP200352,33.0,Good,3145.0,A,70.0,48.0,1,0,0,0,0,1,0,0,1,0,0,1
PROP200353,13.0,Old,2824.0,F,68.0,66.0,1,1,0,0,0,0,0,0,0,0,0,1
PROP200354,15.0,Good,3100.0,D,44.0,73.0,1,0,0,0,0,0,0,0,0,1,0,0
PROP200355,16.0,New,3643.0,E,60.0,95.0,0,0,0,0,1,1,0,0,1,1,0,1
PROP200356,19.0,Good,2784.0,E,53.0,38.0,0,0,0,1,0,0,1,0,0,0,0,1
PROP200357,16.0,Needs Renovation,3339.0,F,78.0,77.0,0,0,1,0,1,1,1,0,0,0,1,0
PROP200358,38.0,Good,4170.0,D,99.0,43.0,1,0,0,1,0,0,0,0,1,0,1,1
PROP200359,34.0,Old,2999.0,D,63.0,40.0,0,0,0,0,1,0,1,1,0,0,0,0
PROP200360,23.0,Needs Renovation,3315.0,C,89.0,62.0,1,1,0,0,0,1,0,0,0,0,1,1
PROP200361,20.0,New,2150.0,D,68.0,46.0,1,1,0,0,0,0,1,0,0,1,0,1
PROP200362,1.0,New,940.0,D,53.0,47.0,1,1,0,0,0,1,0,0,1,0,0,0
PROP200363,27.0,Needs Renovation,2899.0,A,95.0,74.0,1,0,0,0,1,0,1,0,1,0,1,0
PROP200364,7.0,Needs Renovation,3537.0,F,48.0,92.0,0,0,0,0,0,0,0,0,0,1,1,0
PROP200365,4.0,Good,1460.0,F,80.0,46.0,1,0,0,0,0,0,1,1,0,0,1,1
PROP200366,39.0,New,2479.0,D,57.0,98.0,1,1,0,0,1,0,0,0,0,0,1,1
PROP200367,29.0,Good,983.0,B,76.0,93.0,1,1,1,0,1,0,0,1,0,0,0,0
PROP200368,29.0,Good,2735.0,C,91.0,30.0,0,0,0,0,0,0,0,1,0,0,0,1
PROP200369,32.0,New,1279.0,A,51.0,93.0,0,0,0,0,0,1,1,0,0,0,1,0
PROP200370,22.0,New,0.0,A,88.0,32.0,0,1,1,1,0,0,1,0,0,0,1,0
PROP200371,7.0,Good,1249.0,B,91.0,37.0,0,0,0,0,0,1,1,0,0,1,0,0
PROP200372,7.0,Old,1184.0,B,91.0,97.0,0,1,0,0,0,1,0,0,0,1,0,0
PROP200373,32.0,Needs Renovation,4723.0,E,86.0,77.0,0,0,0,1,0,0,0,0,0,0,0,1
PROP200374,32.0,Good,3362.0,E,75.0,,1,0,1,0,0,1,0,0,1,0,0,1
PROP200375,25.0,Good,2188.0,A,48.0,94.0,0,1,1,0,0,0,0,0,1,1,0,0
PROP200376,15.0,Good,2883.0,B,41.0,87.0,0,0,0,1,0,0,0,1,0,0,0,0
PROP200377,17.0,Old,3164.0,F,94.0,94.0,0,0,0,0,0,0,1,1,1,0,1,0
PROP200378,18.0,Needs Renovation,2480.0,D,43.0,50.0,0,0,0,0,0,1,0,1,1,0,0,0
PROP200379,20.0,Needs Renovation,1194.0,E,66.0,37.0,1,0,0,1,0,1,1,0,0,0,1,0
PROP200380,5.0,Good,2321.0,D,48.0,40.0,0,0,0,0,0,0,0,0,0,1,1,0
PROP200381,10.0,Needs Renovation,2938.0,F,82.0,53.0,0,0,0,0,0,1,0,1,0,0,0,0
PROP200382,23.0,Good,3961.0,D,86.0,74.0,1,0,0,0,0,1,0,0,0,0,0,0
PROP200383,19.0,Old,0.0,D,,52.0,0,0,0,0,0,0,0,1,1,0,0,0
PROP200384,11.0,Old,0.0,E,,90.0,0,1,1,1,0,0,0,1,0,0,0,0
PROP200385,34.0,Old,3719.0,D,97.0,,0,0,0,0,0,0,1,0,0,0,0,1
PROP200386,20.0,New,433.0,A,61.0,74.0,1,1,0,1,0,0,1,1,0,0,0,0
PROP200387,28.0,Needs Renovation,2837.0,D,87.0,87.0,0,0,1,1,0,0,1,1,1,0,0,0
PROP200388,1.0,Old,2354.0,E,67.0,82.0,0,0,0,0,0,0,0,0,1,1,0,1
PROP200389,26.0,Good,2364.0,D,85.0,93.0,0,0,0,0,0,1,1,1,0,0,1,1
PROP200390,23.0,Needs Renovation,1527.0,C,85.0,,1,0,0,1,1,1,0,1,0,0,0,0
PROP200391,38.0,Needs Renovation,5108.0,F,96.0,83.0,0,1,0,1,1,0,0,0,0,0,0,0
PROP200392,10.0,Old,1850.0,A,69.0,92.0,0,0,0,0,0,1,0,1,1,1,0,0
PROP200393,23.0,Old,1828.0,C,58.0,71.0,0,0,1,0,0,0,0,0,1,1,0,1
PROP200394,32.0,Needs Renovation,2480.0,B,67.0,71.0,1,0,0,0,0,0,0,0,1,1,0,0
PROP200395,22.0,Needs Renovation,2480.0,D,86.0,42.0,0,0,0,0,0,0,0,1,1,1,1,1
PROP200396,7.0,Good,1853.0,C,62.0,52.0,0,0,0,0,0,0,0,1,1,0,0,0
PROP200397,33.0,Old,300.0,B,75.0,30.0,0,0,0,0,0,0,0,0,1,1,0,0
PROP200398,35.0,Needs Renovation,2586.0,E,72.0,46.0,0,0,1,0,0,0,0,0,0,0,0,1
PROP200399,5.0,New,1875.0,B,91.0,89.0,0,0,0,0,0,0,0,1,0,1,0,0
PROP200400,0.0,Good,2429.0,D,91.0,72.0,0,0,0,1,0,1,1,1,0,1,0,0
PROP200401,0.0,Good,2480.0,A,87.0,84.0,0,0,0,0,0,1,0,0,0,0,1,0
PROP200402,8.0,Needs Renovation,3178.0,F,79.0,38.0,0,0,0,0,0,0,0,0,1,1,0,0
PROP200403,5.0,Good,3372.0,B,51.0,91.0,0,0,0,0,0,0,0,1,0,1,0,0
PROP200404,31.0,Good,2555.0,D,50.0,94.0,0,0,0,0,0,1,1,1,0,1,0,0
PROP200405,21.0,Needs Renovation,2594.0,E,58.0,75.0,1,1,0,1,0,0,0,0,0,1,0,0
PROP200406,23.0,Good,2480.0,C,,85.0,0,0,1,0,0,1,0,0,0,0,0,1
PROP200407,9.0,Good,3429.0,F,46.0,,0,0,0,1,0,0,1,0,0,0,0,0
PROP200408,11.0,Needs Renovation,949.0,B,44.0,,0,0,0,1,0,0,0,0,0,0,0,1
PROP200409,15.0,Old,2347.0,E,74.0,50.0,0,0,0,0,1,0,1,0,0,0,0,0
PROP200410,4.0,Old,2443.0,C,69.0,,0,0,1,1,0,0,1,0,1,1,0,0
PROP200411,22.0,New,2283.0,A,87.0,62.0,0,0,0,0,1,0,1,1,1,1,0,0
PROP200412,11.0,New,2751.0,D,89.0,45.0,0,0,0,0,1,0,0,1,0,1,0,1
PROP200413,36.0,Old,2938.0,C,62.0,66.0,0,0,0,1,0,1,0,1,1,0,0,0
PROP200414,10.0,New,1897.0,B,71.0,46.0,0,0,1,0,0,0,0,1,0,1,1,0
PROP200415,14.0,New,1193.0,F,86.0,89.0,0,0,1,1,0,0,0,0,0,1,1,0
PROP200416,10.0,Good,3457.0,E,45.0,73.0,1,1,0,0,0,1,0,0,1,0,0,1
PROP200417,8.0,New,2174.0,C,94.0,98.0,0,1,0,0,0,1,0,0,0,0,0,1
PROP200418,4.0,Needs Renovation,3818.0,C,60.0,73.0,0,1,0,1,0,0,0,0,1,0,0,1
PROP200419,9.0,New,2904.0,E,65.0,49.0,0,0,1,0,1,0,1,0,0,0,0,0
PROP200420,24.0,New,3495.0,D,58.0,61.0,0,0,0,0,1,0,1,0,0,1,1,0
PROP200421,36.0,Needs Renovation,1277.0,D,58.0,61.0,0,0,1,0,0,1,0,1,0,0,0,0
PROP200422,32.0,Good,3811.0,D,98.0,37.0,0,1,1,0,0,1,0,1,0,1,0,0
PROP200423,25.0,Old,3272.0,D,91.0,82.0,0,1,0,0,0,1,0,0,1,1,1,0
PROP200424,18.0,Good,1947.0,E,84.0,,0,0,0,0,0,0,0,1,0,0,0,1
PROP200425,3.0,Good,2480.0,D,67.0,75.0,0,1,1,0,0,1,0,0,0,1,0,0
PROP200426,10.0,New,1774.0,B,77.0,61.0,0,0,0,0,0,0,1,0,0,1,1,1
PROP200427,26.0,Old,1771.0,E,44.0,84.0,0,0,0,0,0,1,0,0,0,1,0,0
PROP200428,24.0,Good,2158.0,E,81.0,42.0,1,0,0,1,0,0,0,1,0,1,0,0
PROP200429,11.0,Needs Renovation,1746.0,E,98.0,38.0,0,0,0,1,0,1,0,1,0,1,0,1
PROP200430,39.0,New,1271.0,E,74.0,79.0,1,0,0,0,1,0,0,0,0,1,0,0
PROP200431,39.0,Needs Renovation,5368.0,D,55.0,90.0,1,0,0,0,0,0,0,1,0,1,0,0
PROP200432,8.0,Needs Renovation,3664.0,A,48.0,77.0,0,0,1,0,0,0,1,1,1,1,0,0
PROP200433,23.0,Good,1246.0,B,91.0,77.0,0,1,0,1,0,0,1,0,1,0,0,0
PROP200434,18.0,Needs Renovation,2480.0,A,80.0,96.0,1,0,0,0,0,1,0,0,0,1,1,0
PROP200435,10.0,Needs Renovation,1992.0,E,,52.0,0,1,0,1,1,0,0,0,1,0,0,1
PROP200436,6.0,Good,3350.0,D,88.0,72.0,0,1,1,0,0,0,1,1,1,0,0,0
PROP200437,10.0,Good,3258.0,B,,88.0,1,0,0,0,0,0,1,1,0,1,0,0
PROP200438,21.0,Old,3216.0,E,63.0,70.0,0,0,0,1,0,0,1,0,0,0,0,0
PROP200439,12.0,Needs Renovation,1940.0,F,89.0,30.0,0,1,0,0,0,0,0,0,1,0,0,0
PROP200440,1.0,Good,2164.0,A,80.0,72.0,0,0,0,1,0,0,0,0,1,0,1,0
PROP200441,36.0,New,2297.0,C,60.0,,0,1,0,0,0,1,0,0,0,1,0,0
PROP200442,24.0,Needs Renovation,0.0,D,46.0,54.0,1,0,0,0,0,0,0,1,1,0,1,1
PROP200443,15.0,Good,3477.0,A,57.0,96.0,0,1,0,0,0,0,0,1,0,0,1,0
PROP200444,38.0,Good,2311.0,E,97.0,60.0,1,0,0,0,0,0,0,0,0,1,0,0
PROP200445,8.0,Old,3715.0,A,59.0,71.0,0,1,0,0,0,1,1,0,1,1,0,0
PROP200446,3.0,Old,2894.0,A,59.0,66.0,0,0,0,0,1,0,0,0,1,0,0,0
PROP200447,11.0,Old,3140.0,B,,47.0,0,0,1,0,0,0,1,0,1,0,0,0
PROP200448,37.0,Old,2480.0,B,86.0,31.0,0,0,0,1,0,0,0,0,1,0,0,1
PROP200449,16.0,Needs Renovation,1532.0,C,86.0,43.0,0,0,0,0,1,0,0,0,0,1,0,0
PROP200450,11.0,Good,1715.0,A,89.0,72.0,0,1,1,0,0,0,0,0,0,1,0,0
PROP200451,,Old,2480.0,B,92.0,96.0,0,0,0,0,0,0,0,1,0,0,0,1
PROP200452,36.0,Needs Renovation,1948.0,A,60.0,74.0,0,0,0,0,1,1,1,1,0,0,1,0
PROP200453,10.0,Good,1000.0,F,93.0,42.0,0,0,0,1,0,0,1,0,0,0,0,0
PROP200454,28.0,New,823.0,F,63.0,82.0,1,0,1,0,1,1,0,0,0,1,0,0
PROP200455,20.0,Old,826.0,F,70.0,58.0,1,1,1,0,0,1,0,0,0,0,0,1
PROP200456,9.0,New,1374.0,C,83.0,56.0,0,0,1,1,0,1,0,0,0,1,0,1
PROP200457,32.0,Old,2480.0,E,,56.0,0,1,1,0,0,0,0,0,0,0,0,1
PROP200458,4.0,Good,2721.0,D,83.0,86.0,0,0,0,0,0,1,0,0,0,0,1,0
PROP200459,7.0,Needs Renovation,66.0,F,77.0,58.0,1,0,0,0,1,0,0,0,0,0,0,0
PROP200460,14.0,Needs Renovation,1996.0,D,60.0,91.0,0,0,0,0,0,0,0,0,0,1,1,1
PROP200461,0.0,New,1534.0,C,55.0,50.0,0,0,0,0,1,1,0,0,1,0,0,0
PROP200462,6.0,Old,1611.0,F,66.0,47.0,1,0,1,0,1,0,0,0,0,1,0,1
PROP200463,37.0,Needs Renovation,1732.0,B,99.0,90.0,0,1,1,0,0,1,0,1,0,1,0,0
PROP200464,7.0,Old,2449.0,F,95.0,73.0,1,0,0,0,1,0,1,0,1,0,0,0
PROP200465,26.0,Good,2254.0,C,,95.0,1,0,0,0,0,0,0,1,0,1,0,0
PROP200466,4.0,New,1902.0,F,48.0,66.0,0,0,1,1,0,0,1,0,0,0,1,1
PROP200467,37.0,Good,2025.0,E,62.0,57.0,0,0,1,1,0,0,0,0,0,0,0,1
PROP200468,18.0,Old,2323.0,E,95.0,85.0,0,0,1,0,1,0,0,0,0,0,1,0
PROP200469,24.0,Good,3377.0,A,82.0,74.0,0,0,0,0,0,0,0,1,0,1,0,0
PROP200470,11.0,Old,2680.0,F,96.0,89.0,0,0,0,0,0,0,0,1,1,1,0,0
PROP200471,10.0,Old,3009.0,A,75.0,41.0,0,0,1,0,0,0,0,0,0,1,0,0
PROP200472,39.0,Needs Renovation,2468.0,B,77.0,99.0,1,0,0,0,0,0,0,0,0,0,1,1
PROP200473,20.0,New,3310.0,C,79.0,,1,0,1,0,0,0,0,0,1,1,0,0
PROP200474,39.0,Good,2985.0,A,78.0,48.0,0,0,0,0,0,0,0,0,1,1,0,0
PROP200475,16.0,Good,2122.0,B,52.0,30.0,1,0,0,0,0,0,1,0,1,1,1,0
PROP200476,3.0,Needs Renovation,2769.0,B,43.0,88.0,0,0,0,0,1,0,1,0,0,0,1,0
PROP200477,5.0,Old,2691.0,B,41.0,90.0,0,1,0,1,0,0,0,0,0,1,0,0
PROP200478,25.0,Good,2480.0,E,53.0,52.0,0,0,1,0,0,1,1,1,0,0,0,1
PROP200479,22.0,New,2290.0,A,83.0,90.0,0,0,0,0,1,0,0,0,0,0,1,0
PROP200480,27.0,New,3277.0,D,45.0,78.0,1,0,0,0,0,0,0,1,1,0,1,0
PROP200481,4.0,Old,914.0,C,83.0,,1,0,0,0,0,0,0,0,1,0,0,0
PROP200482,17.0,Needs Renovation,1417.0,A,83.0,74.0,0,1,1,0,0,1,1,0,0,0,0,0
PROP200483,3.0,New,1882.0,B,86.0,52.0,0,1,0,1,1,0,0,0,0,1,0,0
PROP200484,31.0,Good,4781.0,B,97.0,59.0,0,0,0,0,1,0,1,0,0,0,1,0
PROP200485,7.0,New,3125.0,E,60.0,64.0,1,0,0,1,0,0,0,1,0,0,1,0
PROP200486,20.0,Good,2938.0,E,96.0,78.0,1,0,0,0,0,0,0,1,1,1,0,0
PROP200487,17.0,New,286.0,A,89.0,95.0,0,0,0,0,0,0,0,0,1,1,0,0
PROP200488,33.0,Old,912.0,A,43.0,55.0,1,1,0,1,0,0,0,0,0,0,0,0
PROP200489,27.0,Needs Renovation,2878.0,F,66.0,43.0,0,0,1,1,0,0,0,0,0,1,1,0
PROP200490,11.0,Old,5601.0,B,45.0,,0,0,1,0,1,0,1,0,0,0,1,0
PROP200491,28.0,Old,2480.0,C,86.0,81.0,0,1,1,1,0,0,0,0,0,0,1,0
PROP200492,4.0,Old,1148.0,E,45.0,60.0,1,0,0,1,0,0,0,1,0,0,1,0
PROP200493,23.0,Good,1486.0,E,63.0,99.0,1,0,0,0,0,0,0,0,0,0,1,0
PROP200494,21.0,New,2246.0,D,84.0,57.0,1,0,0,0,0,0,1,0,1,0,0,0
PROP200495,31.0,Good,2159.0,D,50.0,72.0,1,0,0,0,1,0,1,0,0,0,0,0
PROP200496,23.0,Old,3903.0,D,71.0,46.0,0,0,1,0,0,0,0,0,0,0,1,0
PROP200497,8.0,Needs Renovation,2257.0,F,49.0,55.0,0,0,0,0,1,0,0,0,0,1,0,0
PROP200498,19.0,Old,1057.0,D,62.0,,0,0,0,0,1,1,0,0,1,0,1,0
PROP200499,31.0,Old,3152.0,A,79.0,41.0,0,1,1,0,0,0,1,1,0,0,0,0
PROP200500,13.0,Old,3804.0,A,,69.0,0,1,0,1,0,1,1,1,0,0,0,0
PROP200501,33.0,Needs Renovation,3124.0,A,68.0,93.0,0,1,0,0,1,1,1,0,0,0,1,0
PROP200502,10.0,Needs Renovation,3172.0,E,,74.0,1,1,0,0,0,0,0,1,0,0,1,1
PROP200503,7.0,Needs Renovation,2338.0,B,58.0,86.0,0,0,0,0,0,1,0,1,0,0,1,1
PROP200504,28.0,Old,3080.0,D,74.0,65.0,1,0,0,0,1,0,0,0,0,1,0,0
PROP200505,5.0,New,1091.0,A,88.0,37.0,0,0,1,1,1,0,0,0,1,1,0,0
PROP200506,7.0,New,350.0,F,73.0,37.0,0,0,0,0,1,0,0,1,0,1,0,0
PROP200507,20.0,Needs Renovation,4731.0,C,64.0,67.0,1,1,1,1,0,1,0,0,0,0,0,0
PROP200508,24.0,Good,2342.0,D,95.0,57.0,1,0,1,1,0,0,0,0,0,0,0,0
PROP200509,15.0,Old,3124.0,E,56.0,,0,1,0,1,0,0,1,1,0,0,0,0
PROP200510,39.0,Good,1710.0,E,81.0,95.0,1,1,1,0,0,0,0,0,0,0,1,1
PROP200511,37.0,Needs Renovation,4944.0,B,90.0,61.0,1,0,0,0,1,0,0,0,0,0,0,0
PROP200512,15.0,Needs Renovation,1921.0,A,54.0,89.0,1,0,0,0,0,0,0,0,0,1,0,0
PROP200513,5.0,New,3090.0,E,97.0,,0,0,1,1,0,0,1,0,0,0,0,1
PROP200514,22.0,Needs Renovation,1335.0,C,49.0,31.0,0,0,1,0,1,0,1,0,0,0,0,0
PROP200515,26.0,Needs Renovation,1995.0,F,,87.0,0,0,1,1,0,0,0,0,0,0,0,0
PROP200516,39.0,New,4422.0,E,65.0,57.0,0,0,1,1,1,0,0,0,1,0,0,0
PROP200517,4.0,New,1241.0,E,64.0,67.0,0,0,1,0,0,0,0,0,0,1,0,1
PROP200518,22.0,Good,4913.0,E,72.0,35.0,0,0,0,1,0,1,0,0,0,0,0,0
PROP200519,24.0,Needs Renovation,3823.0,A,48.0,96.0,1,0,0,1,1,0,0,0,1,0,0,0
PROP200520,32.0,New,1210.0,A,79.0,,1,1,0,0,1,1,0,1,0,0,0,0
PROP200521,23.0,Old,3484.0,F,95.0,68.0,1,0,0,1,0,1,1,0,0,0,0,0
PROP200522,16.0,New,2480.0,C,64.0,49.0,1,0,0,0,1,0,1,0,1,0,0,1
PROP200523,1.0,New,2704.0,D,40.0,50.0,0,1,1,0,0,1,0,0,0,0,1,0
PROP200524,15.0,Old,3752.0,F,89.0,59.0,0,0,1,0,1,0,0,1,0,0,0,0
PROP200525,0.0,Good,710.0,C,60.0,94.0,1,1,0,0,0,0,0,0,0,0,0,0
PROP200526,,Good,2205.0,D,66.0,58.0,1,0,0,0,0,1,0,0,0,1,0,1
